Created          DealCid                                                      DealId   Provider  State                             On Chain?         Slashed?          PieceCID                                                          Size       Price                     Duration  Verified  Message
Sep 18 19:59:51  bafyreielwp7ysagg2wnnetp52hzieeepbqiwuglqlf5qsrqbptmf2u3mje  147195   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqdezizmlalkeerv7xw6o2krwcfbu33sgu3it2kwo34rzx2gpgpifi  7.938 MiB  0.000075544375 FIL        604355    false     
Sep 18 20:01:20  bafyreig7bsbpehmkcz54gyl6zlmznqtxvd35fwcw6zpwqo4rpmz7lrbsgq  147214   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqpwufahnpywowrdjhcy4r3bynp6kknkfkhsqygzoggfnss3ictyaa  7.938 MiB  0.00007547025 FIL         603762    false     
Sep 18 20:01:45  bafyreigqbn5ejnnk2ciiiinpq6vekqgtcjsyx4nrtfqoakcjrold5d3qry  147222   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqngnwi5364iblsvxltj4upc2suw74xb2ufxbi623h7uxajkmw74ea  7.938 MiB  0.000075609125 FIL        604873    false     
Sep 18 20:02:08  bafyreib73p24scaoy6r4zg4ldhozvqlisviqzmtwmambhus6icrzlyiwya  147218   f016594   StorageDealActive                 Y (epoch 73040)   N                 baga6ea4seaqi6fap5puxrsigugtvvtutbaxhg7vqzgd7qcvwpkx6c2xwx32yikq  7.938 MiB  0.00007535925 FIL         602874    false     
Sep 18 20:02:28  bafyreihf32wej5vkm5f5q5jwvc3ubgpgeug64mqvnikq3rycoktltfo5sy  147228   f03339    StorageDealActive                 Y (epoch 74487)   N                 baga6ea4seaqbffvm5og4jmftjuux3hw3z6zw4ho7ghgdajiponws22xawzd42nq  7.938 MiB  0.00007550375 FIL         604030    false     
Sep 18 20:03:49  bafyreibiodh5kjib7oui5bpckcqa2uuu56hf4wgiorwz4luijkhhrbjgny  147242   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqgosw5rprq3xgez32wl3ueybliiegxxbjv5ieod7muf4ubbosmipi  7.938 MiB  0.000075543375 FIL        604347    false     
Sep 18 20:04:52  bafyreiglz36gohpz3u2w2slwkr3lkvyw7d325lhf4ifeggdvhh34b6p3yq  147258   f09833    StorageDealSlashed                Y (epoch 0)       Y (epoch 0)       baga6ea4seaqhbctynt5ll4csaax75qktqfwhd5cemxzz5dbdmkr4wau62exggpi  7.938 MiB  0.000075461875 FIL        603695    false     
Sep 18 20:05:46  bafyreiayfbh6wsksalg2qm4tcrsg4uxqdghnjfcjlv532ydeygzaxv6dly  147262   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqnzwemaxmo3qp67x3rdp5tyao45isywudamntdgmenbxzlsnzrkdq  7.938 MiB  0.000075469125 FIL        603753    false     
Sep 18 20:06:15  bafyreihd3vxrrjhwzxtx3jiaadkxl3vx5sfpjpap4cnmbykxuzveo3spdu  147274   f016563   StorageDealActive                 Y (epoch 72981)   N                 baga6ea4seaqeq5jlbscgqnx56j2itstaq3qunrhs7qhw3dy77kld24pxtipzeli  7.938 MiB  0.000075608 FIL           604864    false     
Sep 18 20:06:42  bafyreibfbgcfhiqjukepz46pjc3v77hcawghh7mv4slhuxcnqxpnxxsp7i  147271   f016594   StorageDealActive                 Y (epoch 73040)   N                 baga6ea4seaqbql7qb23qaza6iehgca7zent72gma4bhnflji6fxkougstpq7mey  7.938 MiB  0.000075358125 FIL        602865    false     
Sep 18 20:07:07  bafyreic7jo5fi5lym457wfedc5tjxasgqxaldgp7fbss4pm5ajcly24aaq  147288   f03339    StorageDealActive                 Y (epoch 74487)   N                 baga6ea4seaqn4xz42y7t6spms2skgyzvkn56ems4h2suge2fboonx24bxexr4ki  7.938 MiB  0.0000755025 FIL          604020    false     
Sep 18 20:08:44  bafyreiftoxpgsagwpfsyue4dcfso2r4hiy6pnikn4y6h4owmpbciexvege  147327   f014394   StorageDealActive                 Y (epoch 73294)   N                 baga6ea4seaqnlz2plepqmeqo56hsvrhuf5tqt3th453g7ta7npgaqxhmjtoqmmi  7.938 MiB  0.000075542125 FIL        604337    false     
Sep 18 20:11:13  bafyreigdyofg3gr5x3lwfd2injn3kkcds7g4fjx5otlu7w52pj6sog7cpa  147353   f020523   StorageDealActive                 Y (epoch 73914)   N                 baga6ea4seaqcneekpeolgiezgllqywna4z47cs3xzsl37tapsi6pqdqp2memmcq  7.938 MiB  0.00007546775 FIL         603742    false     
