Created          DealCid                                                      DealId  Provider  State                          On Chain?        Slashed?  PieceCID                                                          Size       Price               Duration  Message
Sep  2 03:32:17  bafyreiffdck4f3i4uegm5gqol7uzkrwdwclg6eatx7kgptcrbkizuwdnti  65324  t014433  StorageDealSealing             N                N  baga6ea4seaqapogmyqo6t6xktz5mmeoytpp3bheihiydhpvsknvpuc7xckjgyay  7.938 MiB  0.000075176375 FIL  601411  
Sep  2 03:32:22  bafyreiej4cxffbtf2zqimknwsua6xfkxi2j5ezxpgic66djd32cazkuhqm  0      t014394  StorageDealTransferring        N                N  baga6ea4seaqjcbzxnh2ddzjfoz7ljdhn3to46hnlak55yehf4ewgn6fo3byxidy  7.938 MiB  0.00007532625 FIL   602610  
Sep  2 03:32:27  bafyreiav6ymfpegabk7hvlacugayn7przybq26sp5yf6udsmwfjq4lzr4u  65326  t09053   StorageDealSealing             N                N  baga6ea4seaqnag3wj6v4fa6feenc3nch4wrlwiuqkscesc5cwirwhakyt7uayhq  7.938 MiB  0.00007526075 FIL   602086  
Sep  2 03:32:42  bafyreicx35oveaeboror4iiahwh2gzqvehhlq66dgszctwic6xxfgsssd4  0      t03523   StorageDealTransferring        N                N  baga6ea4seaqiagpsazb5ihg37wrgrhzzblh6r6tlh4gxksmlyhrycv6amigdshi  7.938 MiB  0.000075069 FIL     600552  
Sep  2 03:32:47  bafyreib54aw7rmnpcntjf42iyi2niqo2wjjuiftwhz735cpjtss5e3um7q  65391  t015947  StorageDealSealing             N                N  baga6ea4seaqhe4qy3z7u7u5gqhhh7ojna3jxm43xrzbb4kolbbkae5cezsz5mky  7.938 MiB  0.0000752325 FIL    601860  
Sep  2 03:32:54  bafyreihwxffvdzuezqobstpsqrqmnd3bwzicnrn2hqgmbcwt3vqfyoz4bu  65365  t02613   StorageDealSealing             N                N  baga6ea4seaqem4tspt6eu3hgt3rpqmytbrxe7nzrx7qinlsbe2qtea22okfqyjy  7.938 MiB  0.00007520875 FIL   601670  
Sep  2 03:32:59  bafyreidyklswv4dryk2xps5bveklwthc6kjo3dtzw6b3antrgx5f5vx5iq  65357  t015782  StorageDealSealing             N                N  baga6ea4seaqai7fdoc4ctrcgjfvtsh4bcmgdspwag4twwum5yff44rxju4lroei  7.938 MiB  0.000075066875 FIL  600535  
Sep  2 03:33:24  bafyreiawpli5oha3djnr5qgc4scdrg656erlquqbd5qvxgczozll7lts34  65363  t014382  StorageDealActive              Y (epoch 25923)  N  baga6ea4seaqiepz6cqffxqek5p4fjew3dme7cj5jj2mqzck4jddt4ywa6ylyeci  7.938 MiB  0.00007526475 FIL   602118  
Sep  2 03:33:33  bafyreigsfwzf7jkoxiasl5fxuntc2cqy2j6urkiln32qkzeycnn3r4exk4  0      t015647  StorageDealTransferring        N                N  baga6ea4seaqo4vb4tlg5dmso3pycak4enouu7tm7i7yrwe2fr52oy6uzypxvqoy  7.938 MiB  0.000075350875 FIL  602807  
Sep  2 03:33:50  bafyreidnvgxogy6z6n2a3kd2shsvlypycd4xgawtem5r4zrvtvbupqr25m  0      t010449  StorageDealTransferring        N                N  baga6ea4seaqluquahqkvihzytgkm25johtxkiizd3kwoatuang6fmahunnhuwga  7.938 MiB  0.0000751495 FIL    601196  
Sep  2 03:33:55  bafyreieymmmm5a2xqasgl3sshvjhlchoe6vmky5nygupi2uapibfl7q6oq  0      t09707   StorageDealTransferring        N                N  baga6ea4seaqcy6jtssudk2v3l7lhyhkzx23v5l6axodgetpvi5llqhc2mzlfodi  7.938 MiB  0.0000750975 FIL    600780  
Sep  2 03:34:05  bafyreifyess6sx7ccxphdh73l7lsvt6qpw6wen4pc46rowixzfdzru7nce  0      t014432  StorageDealTransferring        N                N  baga6ea4seaqpufdb2qdxnvikq2ztcazzj2hmsn6cdvclgrvr2sfcw4totmzaseq  7.938 MiB  0.000075293 FIL     602344  
Sep  2 03:34:12  bafyreihec7w25fsokytytjhgjwnzubtep7z3tn7u5njqhvjddxncekfxpm  0      t016203  StorageDealTransferring        N                N  baga6ea4seaqgcllmfwltl3gdoment7ketekmq2oq3tvagc4p7qcc7wg4nal2eaq  7.938 MiB  0.000075153625 FIL  601229  
Sep  2 03:34:16  bafyreicwldtw2pqcrdgaduk3hcc6aime6l7ibhzaem44jyniu4iav2fjxa  65343  t010257  StorageDealSealing             N                N  baga6ea4seaqp4pr3wxkb7uhactedk2par6y3m5tjmlkd4s5csabp7bfxhraosca  7.938 MiB  0.0000753795 FIL    603036  
Sep  2 03:34:21  bafyreigdl67lafxai4sod4h7vgnnuo6pu75kjvbcjkyfosnypmzg6sv2my  65339  t02301   StorageDealActive              Y (epoch 25847)  N  baga6ea4seaqp56m4bbojpd5r5qtmzo45bryaagti3e4xsfefga3xsmpzhjmx6ci  7.938 MiB  0.000075344875 FIL  602759  
Sep  2 03:34:26  bafyreibiw42ijtm3qhozggzq5jviyht3mpg2vqakcvu5yvhzmazdwtohnm  65378  t016271  StorageDealSealing             N                N  baga6ea4seaqnbayatpwg7s7t5wmrwmwmshvkkqzvb6j5s554x6qsmnvuv3nuija  7.938 MiB  0.000075339875 FIL  602719  
Sep  2 03:34:34  bafyreicksxncor6i6i6irxpkpurppvyslrt3tj6emr3kfr2fxtlv7ndtka  0      t08094   StorageDealTransferring        N                N  baga6ea4seaqnxfympcfdixvkpqb647bft6lqjscyuvz6i4nyj6u42yuvzgauwpa  7.938 MiB  0.000075356125 FIL  602849  
Sep  2 03:34:44  bafyreidex33yxsnklus4l3e5e3p4l5ttpvplq523uzezh4e43dzbzbwequ  0      t03345   StorageDealTransferring        N                N  baga6ea4seaqoiynwwtby2qgzbkbdc3744k4pjnqxe3sateu7cncd3yxxbr7fgpi  7.938 MiB  0.000075264125 FIL  602113  
Sep  2 03:34:50  bafyreicbbdmivqjxoqodpa566vzwdpiuxwm5zkeygjmvoaqs4ef2jgpvnm  0      t014233  StorageDealTransferring        N                N  baga6ea4seaqgdwg2dgurrkg2tobthhosub3khi4emh2birvftdi3zyeijsa76di  7.938 MiB  0.000075144375 FIL  601155  
Sep  2 03:34:56  bafyreibvobztk26zjqd6e7x4hmscp4rjw54huupeaj5bhcqb2iynkfyyce  0      t03225   StorageDealTransferring        N                N  baga6ea4seaqirwqah6lezamlxkb2xcbdgs5m3wz4ttoiednkawugs2kgeaq5oma  7.938 MiB  0.0000753875 FIL    603100  
Sep  2 03:35:14  bafyreiabyoszjl5mkwyjne3u27rfu4gr2bc4fnozeg3myywt3ui4l6cjje  0      t015891  StorageDealError               N                N  baga6ea4seaqa2ezg3stpkpdssshocmy53gjp7onbzibiax3qyuaz4dn2dzs2eoq  7.938 MiB  0.000075251875 FIL  602015  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  2 03:35:28  bafyreicoh4a324mmtuify7wz262nghprxldikax7hm47oi2vlm5fieenhq  0      t08937   StorageDealTransferring        N                N  baga6ea4seaqdv7k6uoyvlgw6r434fha7aaeydrryvypvftg62g646nh7doskgiq  7.938 MiB  0.00007532575 FIL   602606  
Sep  2 03:35:36  bafyreidhsr2huixz5n3t6kxqeipt63q74qlav7dy2zoxpt5pk75x7skbca  65351  t010225  StorageDealSealing             N                N  baga6ea4seaql2lmtp6wqembgg2ary64a7hww7mxlfpfnlzkjayhhcs4sewmxoka  7.938 MiB  0.000075379125 FIL  603033  
Sep  2 03:35:42  bafyreigqm4pp4k3r5n6uky2vycfmualrtvri7g2c6bzo33qrcs4gzkxbjm  0      t08178   StorageDealTransferring        N                N  baga6ea4seaqoukhwnmfjgyr3yi5khjhq3tb6wcd23udboeowjuk3lktankrusea  7.938 MiB  0.00007522275 FIL   601782  
Sep  2 03:35:47  bafyreia7clmjfxrqx7mirmlwptjjhrtnhyeoueobpgkocgxxl4ubpdkpt4  65354  t09833   StorageDealActive              Y (epoch 25332)  N  baga6ea4seaqgnpvmvqcskdfzje3styu2zs5spsul4c7eylbpxtgxfm5vcorzobi  7.938 MiB  0.000075244125 FIL  601953  
Sep  2 03:35:52  bafyreieasellmlaouiyqi5m262ed7dfbz6kvcvohbrnacl5ko6auo37pgu  65353  t010538  StorageDealSealing             N                N  baga6ea4seaqn7ddi5lqghjzn74te324pmixnm4rudosjnqdnksms4at3xntfcpi  7.938 MiB  0.00007523675 FIL   601894  
Sep  2 03:35:59  bafyreicztghadimldyygpbmjfmaz24ejhp25ij5jbchyydwmdrix4xigfe  0      t015848  StorageDealTransferring        N                N  baga6ea4seaqp6x5xzmjllglqurul3bla7lpjz324vidze5brytmshbaz63xegda  7.938 MiB  0.000075089 FIL     600712  
Sep  2 03:36:09  bafyreian54uvwgq525y5ivqnv4gqgav42jyzodto3gv6fumv25xtlccd3u  65366  t02620   StorageDealSealing             N                N  baga6ea4seaqnicowhvhttkhan7gvmxxevmqxb3bcj33luuyda7xnuhccm2pliai  7.938 MiB  0.00007517275 FIL   601382  
Sep  2 03:36:14  bafyreibifhfso23wc5pwltu6xj4mzufsag5e4icocq7hklhvqm4n2slvbu  65369  t09792   StorageDealSealing             N                N  baga6ea4seaqc5wqeml5wyfbalmaw3wbwh3hirjmzoxzadvcxpk637c6pzkrm4iy  7.938 MiB  0.000075280625 FIL  602245  
Sep  2 03:36:20  bafyreigg5fa6tfn7okearq7yzjn2ikahsldm44uf5hor4ln3h6qocjk4ue  0      t07775   StorageDealTransferring        N                N  baga6ea4seaqiea2d4mplabm5i273kdojqrhrlqaufkpys5rnoyihblgrjry5ekq  7.938 MiB  0.00007513775 FIL   601102  
Sep  2 03:36:25  bafyreib2bnl6a5s67cys4pijwiq62sjpfwaxpvvqust74kb2clvcd63rey  65401  t010152  StorageDealSealing             N                N  baga6ea4seaqlqfhokhcoqldlf42cqm3hneypbe6d3vm4vlncs3bjq5ksct3accy  7.938 MiB  0.0000751395 FIL    601116  
Sep  2 03:36:34  bafyreifvkozjy737ntymziuyi222phgkf4v6ijohzmerdy3ra5ovot7dpm  0      t015760  StorageDealError               N                N  baga6ea4seaqfpix4ob266mtalxvqap2idtmufblzdl4oiamlsedssmeex45bqaq  7.938 MiB  0.00007527325 FIL   602186  error reading Response message: stream reset
Sep  2 03:36:39  bafyreibm3c73spvdfrrokelptnh3dnkipnfv7gay42xz3fmoauidgvnvvm  65359  t014314  StorageDealSealing             N                N  baga6ea4seaqdjeggh5xmrrbefpbizkppkr63r3jywastqvgpu67hbegoycegoby  7.938 MiB  0.000075300125 FIL  602401  
Sep  2 03:36:44  bafyreidw4ai3gz7rnjqhsxrkzl47kglbpezlwhq5shxrzaxl5kxx3jbkda  65364  t02404   StorageDealSealing             N                N  baga6ea4seaqgmlupctoaa75oy6rmzl6ba5sfcdtblmioy7uirvcedgfabdbleiq  7.938 MiB  0.000075099875 FIL  600799  
Sep  2 03:36:49  bafyreihlgw5dvlqh5vcruvfj2cwow3oqqsbbaimmvceio2dkokouwsgzrq  65404  t014311  StorageDealSealing             N                N  baga6ea4seaqkggjzfqxeqvjkxatvtyg5evfelzaptbdzrskc3totdv34mlp5imq  7.938 MiB  0.00007506875 FIL   600550  
Sep  2 03:36:54  bafyreih2e7zbuqssvaqmnqeuraamddaa46g67dim3wyxj3wblej7wgbnhu  65408  t014640  StorageDealSealing             N                N  baga6ea4seaqiygprfytk76jjbgt6ondv3elpoieu2zm2wv7grwoowzdvuffveji  7.938 MiB  0.000075257 FIL     602056  
Sep  2 03:36:59  bafyreia5r6iyvltnohh5qersnh4cdtxw25ll2hsyigsuw3n733g4yeid4u  65409  t015905  StorageDealSealing             N                N  baga6ea4seaqblvbt2klxf4fxcezrh2s6xx337jbperyx24tojo5vlxxy2nsqwhy  7.938 MiB  0.0000752345 FIL    601876  
Sep  2 03:37:07  bafyreidxblqkuolulq2yy4pfmvrkosbzn733d2tmtnngymywvo75zhxyoa  65407  t014431  StorageDealSealing             N                N  baga6ea4seaqpltfdurglpsbwv3w2aakd5ngrxm24qhavmtojdlgtj65edulgify  7.938 MiB  0.000075257 FIL     602056  
Sep  2 03:37:18  bafyreibcdmcwk436imd7opsauggcoc7tvf6zsn4kwcalhurno6666o2ztq  65371  t07987   StorageDealSealing             N                N  baga6ea4seaqfbaccie52pgw7eaqbrmxjedi5cue2dvj7q6zn4pna7tgaidszckq  7.938 MiB  0.0000753375 FIL    602700  
Sep  2 03:37:23  bafyreibyhotnpl5rapjy255eq52begnbkitdhotfwhyebmmygx4ga4acou  65412  t08482   StorageDealSealing             N                N  baga6ea4seaqon3q4llg4zz3wk2dkzhrh7pby3ggemhmitvrpq4tjerdunxawqdy  7.938 MiB  0.000075366 FIL     602928  
Sep  2 03:37:29  bafyreihp7ydj2y5gh6yr5femd2wswmprbxglsxlbzbhfxfmx5t3icdyoc4  0      t016228  StorageDealError               N                N  baga6ea4seaqjwnvym6ml22tp6ssv4t2hio3xgcqdup3pj5s6kzrae5kkpejnuda  7.938 MiB  0.000075193375 FIL  601547  error reading Response message: stream reset
Sep  2 03:37:51  bafyreiesickmxcfcno3v6i46orwel3ajyoxjfirtvuujnznwenquit4qvi  65423  t014556  StorageDealSealing             N                N  baga6ea4seaqh54tzharbnrcbvnxbcvdwin2amus3ov7d4c4dax5l4cebzkftgfa  7.938 MiB  0.000075350875 FIL  602807  
Sep  2 03:37:56  bafyreigr24zdpgdw4qmkwwvaj7teetqcluhy35e5xvxpsvqdv6hqppat3u  65424  t014764  StorageDealSealing             N                N  baga6ea4seaqoyvuhdfgrqmtnquuyhd44cwwdngiylhh5gckeb2bzds56xsbaenq  7.938 MiB  0.000075280125 FIL  602241  
Sep  2 03:38:12  bafyreig7go4em4i3fqeai324knec26o5fb7k5icet36pzl2a3t2chmlub4  65425  t015938  StorageDealSealing             N                N  baga6ea4seaqpy46dan7dbub3u2vwjvq6767jup757xbbbv6qqtn55dcpsgi3qay  7.938 MiB  0.000075319375 FIL  602555  
Sep  2 03:38:17  bafyreicghbbux7e6t6lmtjd2cyydnyuydykgdr3zgrrgto63dk6fu2otza  65421  t014207  StorageDealSealing             N                N  baga6ea4seaqp4iviik5ijrm4kqgr76rwesxehlq2xt2kqeuzcxsoy7dmsk3cygy  7.938 MiB  0.000075252875 FIL  602023  
Sep  2 03:38:23  bafyreiee4tzodnmwe3ncy4jfg7baudqslgkxukzhi37h5ctfpwmms7z22q  0      t016172  StorageDealTransferring        N                N  baga6ea4seaqnocufiiec44mmta63b2arjnzmoc65q333ohursajujtjjc76nyny  7.938 MiB  0.00007539525 FIL   603162  
Sep  2 03:38:34  bafyreid7eqrbaqw4qetlvneo4qw2p7zkzelbdcbb6i2riekxjmwjt3xsvy  0      t09573   StorageDealTransferring        N                N  baga6ea4seaqj6yswnig3lub3neueyw6o36jyawffpz5ct6uwsjr5mflc4lb22ii  7.938 MiB  0.000075363875 FIL  602911  
Sep  2 03:38:40  bafyreidv5le4i7cc2yr5vsbwfbxdgkhtocevlyuijawd6mmwbjdmm4kufa  65427  t014803  StorageDealSealing             N                N  baga6ea4seaqg3lriynyjdprz2gkkzj54ysdccrhx35dl3zo2ziengmwzkaktiey  7.938 MiB  0.000075343125 FIL  602745  
Sep  2 03:38:46  bafyreic3xs6up4h5ikigct655pk4lq72h7tc6r5dcmfvvc3syicebcgi24  0      t08432   StorageDealTransferring        N                N  baga6ea4seaqayjo3eed5jv4vjdvbrbnbicr64h3mwm2rkngk7zhdfshgwg7ucdy  7.938 MiB  0.000075355 FIL     602840  
Sep  2 03:38:52  bafyreihnwnbu4evmuwczqa7mi3hjtrg2ajvw4kwb3fymwjdazbubpgeh7m  0      t02419   StorageDealTransferring        N                N  baga6ea4seaqotq6zz7a64sru2kozy6shp6ku34ngo2wds74kux7pdyr4z47zkaq  7.938 MiB  0.000075221375 FIL  601771  
Sep  2 03:38:58  bafyreiclno46wgswue7jkjehyex27zrobj5j7aqbtmbzlrw6obtev6vbwq  65429  t03328   StorageDealSealing             N                N  baga6ea4seaqiqydv6qvttkkq5srxjzs4ca6clyofur4ezpr6tlqkncfz7t2t4my  7.938 MiB  0.00007521625 FIL   601730  
Sep  2 03:39:20  bafyreiax5flpja7avljr5nonfg75njgh25k2u4vuhk7lhskjfznopgpbii  0      t07806   StorageDealTransferring        N                N  baga6ea4seaqpm5akx2arcv7e7u5gu6cmtkvvaobqb3wwod6rsh4gta2jvb4gyga  7.938 MiB  0.000075288875 FIL  602311  
Sep  2 03:39:37  bafyreifj26jjuigtzuvxoymn2hf2anxz5jpk3hamhtcsf5mcnvdzb6dagq  0      t010491  StorageDealTransferring        N                N  baga6ea4seaqbnuryb4dcegudvxdy4v4k3f7qe7hhwwhn63jljx6m2u7kl6p4mca  7.938 MiB  0.00007524175 FIL   601934  
Sep  2 03:39:43  bafyreibql27uo5qvd5jt6o533pzyq4oxzovyqf6dq4swbbp62xjuvpciqy  0      t03344   StorageDealTransferring        N                N  baga6ea4seaqjzzicnw4tlm3u7kkyoe3vby5capjk4ea5dpw3ybipqe6yy6x7soa  7.938 MiB  0.00007515275 FIL   601222  
Sep  2 03:39:48  bafyreia22phzc5pnzxcxlsygbaj56hnorkxvgqukhsxe5rvccasjkbthyy  65395  t014433  StorageDealSealing             N                N  baga6ea4seaqhvajyj7qpe4n4lyyu5af5ddljro7gqmrogoq5fmb3m7eiuuw2cdy  7.938 MiB  0.000075174625 FIL  601397  
Sep  2 03:39:53  bafyreicge5qu3izm5o4bzjgo3vaz5e6zvfqvvgsekwgoga5hidewbrh3ce  65400  t014394  StorageDealSealing             N                N  baga6ea4seaqgm4zfht3xvytgrhtusf6e37owcsrbre6drl252eq4nelo73u2oey  7.938 MiB  0.0000753245 FIL    602596  
Sep  2 03:39:59  bafyreic3sr2ac33rkwbaclc63lzawco4domx75gmsmwj33aej76nxusvhy  65396  t09053   StorageDealSealing             N                N  baga6ea4seaqa6hp2wxvscg64hnzai4gkxgcd3iafwrfanik4vmffkf47svpzcja  7.938 MiB  0.000075259 FIL     602072  
Sep  2 03:40:12  bafyreih24tawrclv54clh2khtyq7rnul2z4bhmvgyacyitxaaf2viwq5sq  0      t03523   StorageDealTransferring        N                N  baga6ea4seaqoeqxukbkkqsrnd7iym6q46lmhmgc3du5ez2ppa5rh2zqff6cuklq  7.938 MiB  0.000075067125 FIL  600537  
Sep  2 03:40:18  bafyreidwqdx4vtev7jb4ax32or6eo5oe5w2nmedpuwhi7ag4uhh2gmgt6a  65416  t015947  StorageDealSealing             N                N  baga6ea4seaqezrmnyhio4w6ruiog7abdvwe6wknefh5cedhtkhvf5tc3mbkneoy  7.938 MiB  0.000075230625 FIL  601845  
Sep  2 03:40:23  bafyreib2yeeguupw6yklplx5ywxvyvlc7gt4mfnzbzm4uqdcfrecr3ssbq  65402  t02613   StorageDealSealing             N                N  baga6ea4seaqouhbvxycwkkbq6hxbgi472ys5lfo7x2rwfwefm45ut3eakfugqli  7.938 MiB  0.000075206875 FIL  601655  
Sep  2 03:40:28  bafyreidasnlbhiy6hokvayjq7dic5jnhgk7uk62eivvh4ijttonqqgsyhq  65405  t015782  StorageDealSealing             N                N  baga6ea4seaqozury7njn4kf4vg5pwblm2aqg4qq7kso7ymgfky2s4n4mzb4m4ny  7.938 MiB  0.000075065 FIL     600520  
Sep  2 03:40:44  bafyreigm2gp6oudgcpvnw7yetp6fw4mwq73vi757a7bl3ifwemoixvokxi  65406  t014382  StorageDealSealing             N                N  baga6ea4seaqiyqhejmcxt5qb7mmy57td3l7qcfpjgywey36sud4ialn7dso74aa  7.938 MiB  0.000075262875 FIL  602103  
Sep  2 03:40:50  bafyreibhfut5wau3uhfo53gfimg3usrfwuyo5clvfdkqxdgdwvvzirgeoq  0      t015647  StorageDealTransferring        N                N  baga6ea4seaqamspchhx5dqfzjjlpnxehrpwga6giuqhydaax6ydem374jraecla  7.938 MiB  0.000075349 FIL     602792  
Sep  2 03:40:57  bafyreibrff5fhzuhdda6vwnt4qgwgcbo4jytuj47nwfgxkvnkrgzsi7weq  0      t010449  StorageDealTransferring        N                N  baga6ea4seaqhus2o2oxco3dlubidiwl4b74yyjtjde4dv4qn7pousbd3lz2weni  7.938 MiB  0.00007514775 FIL   601182  
Sep  2 03:41:09  bafyreihkpqsifwksaevdwmuyxfdkui3x4g6jbjgrjmw2yxxdstmnbhxvom  0      t09707   StorageDealTransferring        N                N  baga6ea4seaqjmbuabnezsghb3fgj3iqo7ozk5aygpmdln7ecekoreu4s7uz6kfq  7.938 MiB  0.000075095625 FIL  600765  
Sep  2 03:41:16  bafyreiegw3kwwilqveiipem4lnderwxegm5boupyv2zz4roukhrivuakyi  0      t014432  StorageDealTransferring        N                N  baga6ea4seaqgdcr3pjosanojbfiq4gh5zt4uvjkf2xqzj526rkpioh5lskljefi  7.938 MiB  0.00007529125 FIL   602330  
Sep  2 03:41:23  bafyreiets4qsnj7rp2oqibv3c2zoamdtakinterciotkqdse3tfcn36of4  0      t016203  StorageDealTransferring        N                N  baga6ea4seaqfhip2on52tpykwxlhcx5f63ixmwaiwittjzuxlyglcmafczs2aoq  7.938 MiB  0.000075151875 FIL  601215  
Sep  2 03:41:29  bafyreifdmy3hpzn34i4lupjjlzuhn33ldpi5dtaqbaibkwgqwp46nrqumu  65415  t010257  StorageDealSealing             N                N  baga6ea4seaqlvvpbpjqzvvytdzsjmiujzknxqaflngqcgzaptlxukllzohl64jy  7.938 MiB  0.00007537775 FIL   603022  
Sep  2 03:41:50  bafyreidjkswioqz7kh4bb4xut7wic65vkfiyl4uscjigozmn2upjtbrm7a  65451  t02301   StorageDealActive              Y (epoch 25847)  N  baga6ea4seaqod7jlkhmxynuq4iwn243544ssg7jycjemcheqmtfcgvrtbneuoiy  7.938 MiB  0.000075343 FIL     602744  
Sep  2 03:41:55  bafyreib3nrdxptku6als66wtcuwflrwvupupj76jlp3pr2lyz6c5qzzski  0      t016271  StorageDealTransferring        N                N  baga6ea4seaqfekkgpwyz4wpd3yzu6dfjznslum6p26wjvovq2t7zkaiuiymp4jy  7.938 MiB  0.000075338 FIL     602704  
Sep  2 03:42:07  bafyreicad2adnhb5qzghgcgxdyx326yci72olrfcrudmgd6t4zqv4wybrm  0      t08094   StorageDealTransferring        N                N  baga6ea4seaqfjj5uy3zf4n5i7c4hpkzb6iwq3dp55i7edvwa62hmotkjhkqzkgi  7.938 MiB  0.00007535425 FIL   602834  
Sep  2 03:42:46  bafyreid3luhsne2i2oxvddw6n3mtorpowu2zthcs23ud4wiyfcqdwsofbq  0      t014233  StorageDealTransferring        N                N  baga6ea4seaqnaatj7yng5l6nbhmpg5aljsmnud7rqevadlrr5q4gehfpybykeii  7.938 MiB  0.000075142375 FIL  601139  
Sep  2 03:42:52  bafyreidx2cvtuy7li6mdol4dwzmryzxqp46xaijgmgbotphz74ohvnr22i  0      t03225   StorageDealTransferring        N                N  baga6ea4seaqjzlnjxmt3y4tv5pyrw3cfsd47ym7zlfmvg5p3ydpsbfgwxgvucei  7.938 MiB  0.0000753855 FIL    603084  
Sep  2 03:42:57  bafyreifqjmoupi7zyk352hpwzx4oynnmq3cosvvh3pkfetraweitjqmnta  0      t015891  StorageDealError               N                N  baga6ea4seaqewrtfp273wscajap2vtywr2aa46tv6sf6sqzchmsimc4fvdaiieq  7.938 MiB  0.00007525 FIL      602000  unexpected deal status while waiting for data request: 11 (StorageDealFailing). Provider message: deal rejected: clientMarketBalance.Available too small
Sep  2 03:43:07  bafyreicutsobipkkc2yadyi622lexgmzdmox6ojhe3t7kmdp7cqp67dlgu  0      t08937   StorageDealTransferring        N                N  baga6ea4seaqioos6p3clnqrcyb6pry27gj73v5aiay3yks3cph7f6a3hcrucwla  7.938 MiB  0.00007532375 FIL   602590  
Sep  2 03:43:13  bafyreid5hfm7tdkcgle5jeyjt36ojl7h7wj4g26qgu5oglekvod5rokzma  65428  t010225  StorageDealSealing             N                N  baga6ea4seaqglfyl3ajmdfnppxwgvw3subfpfsrc5kg3e7oyzxwdmaeep4a6ooi  7.938 MiB  0.00007537725 FIL   603018  
Sep  2 03:43:20  bafyreibwurxykkyj6myydj4eoprmgwdwdb4qfp2dxw2rc6n35qjfgh3pwu  0      t08178   StorageDealTransferring        N                N  baga6ea4seaqbfolrosyl73k5u73za4iv3a4ri5cg6qx35bipufz6mr4srxcfqoa  7.938 MiB  0.000075220875 FIL  601767  
Sep  2 03:43:25  bafyreibid5mp6zbuhq6k64t5rvxlvk7c2uu4govy3ez5ppmcibpjnx5ehm  65468  t09833   StorageDealActive              Y (epoch 25332)  N  baga6ea4seaqlmnqbrlauwsaz77eefjttyr746ywjss4uygiimevzo3houao74hi  7.938 MiB  0.00007524225 FIL   601938  
Sep  2 03:43:34  bafyreifeplzo2d7zcclzndwnw4slwx2jjs7skvfzjcbuktmigrwh6y37za  65469  t010538  StorageDealSealing             N                N  baga6ea4seaqgnrfxsqg2rdb7gkfdvnotn3cjetpbisyhiwy3qdrqwcfbx5bd4cq  7.938 MiB  0.00007523475 FIL   601878  
Sep  2 03:43:41  bafyreihq5ptuwbk4cgedmsjbd5ulf4vn3zekrmmins3jgzjd7jhb2ovlni  65441  t015848  StorageDealSealing             N                N  baga6ea4seaqow7t5b2xjmjskqhhsvlnznpmrnifqnyt5tpfl2dztq22vlkwiwby  7.938 MiB  0.000075087 FIL     600696  
Sep  2 03:43:47  bafyreihl5ctvuiljsraixvqxsji7mu5pxxavdxfkhi2q7jtoeawdaxzoze  65465  t02620   StorageDealSealing             N                N  baga6ea4seaqp6qmlfpiu6texjxlwp5angvvq2ruxmxgw4m3dhs7xks7m45s5cpq  7.938 MiB  0.000075170875 FIL  601367  
Sep  2 03:43:53  bafyreigjjxlosdg2xhfhs7ul6zdpzk4rsjnqfvx6lvyanjsgtqb44rt5y4  65463  t09792   StorageDealSealing             N                N  baga6ea4seaqdngtyxdfkcrmaiffja5fc3g7tpf5f5tnjbruj7m3nncvbzl5gmpy  7.938 MiB  0.00007527875 FIL   602230  
Sep  2 03:43:59  bafyreicdtgjb6mns2sokwxf6lrgclw6ovl2wymgfhhaheqofxzynx5qpea  0      t07775   StorageDealTransferring        N                N  baga6ea4seaqmxg4wlhythjafcznktw2b5l4vb5jhafdmzpoabi7ibvibamnoqny  7.938 MiB  0.000075135875 FIL  601087  
Sep  2 03:44:15  bafyreibt67dqdwpelgx7lxzalrdo4af2cnyuvx2sqvoa4g3yspmii3pxfq  65439  t010152  StorageDealSealing             N                N  baga6ea4seaqdwk5ywenwnabdsv2klt72kcma7iho32657fpcat3cc7qvsiu3kby  7.938 MiB  0.0000751375 FIL    601100  
Sep  2 03:44:21  bafyreidreqzg6s5gher5ci6toka67zophnvxhe27akh5mprb3iluxjspwm  0      t015760  StorageDealError               N                N  baga6ea4seaqdz6jc5ae57btajciqaja54kmfpyvqqqd7xbr7h2jylzqv4acjahi  7.938 MiB  0.000075271375 FIL  602171  error reading Response message: stream reset
Sep  2 03:44:26  bafyreicyshbo52aqwigzl4yr3a6zm5lshvh5zft5s7h6xzcrqf3nkw3yau  65443  t014314  StorageDealSealing             N                N  baga6ea4seaqhizbrg5ufkd5iouuv7vqaxlcnbryeh2qxvk75vxqg3fb57vnusfa  7.938 MiB  0.00007529825 FIL   602386  
Sep  2 03:44:39  bafyreiakko3qlw6gm3jifeyasu5oa3jpfdim6sakskv3bika3ycrghzhi4  65444  t02404   StorageDealSealing             N                N  baga6ea4seaqocqt3746o2h42ilnpbaft6gre3ebla4r5tkqrz3m5ueveb4uf2fq  7.938 MiB  0.000075097875 FIL  600783  
Sep  2 03:44:45  bafyreidhqdp3cqqem72omib53zrdo3hrqwdglk7pyvpzdjzb44xr5xa3ca  65445  t014311  StorageDealSealing             N                N  baga6ea4seaqbe2qkvtpkcwpu2ffqmuwcqzrc3wdcnbwod74yf7zihvpmep67ypq  7.938 MiB  0.00007506675 FIL   600534  
